,id,perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,application_underwriting_score,no_of_premiums_paid,sourcing_channel,residence_area_type,target
68720,23064,0.202,15710,111180,0,0,0,96.92,19,D,Urban,1
68721,97185,0.83,17894,132130,0,0,0,98.93,10,A,Urban,1
68722,17129,0.031,31397,445110,0,0,0,99.89,7,A,Rural,1
68723,7822,0.601,15340,120070,1,0,0,99.31,8,C,Urban,1
68724,55421,0.21,26295,217410,0,0,0,99.05,14,A,Urban,1
68725,36407,0.246,14611,195030,0,0,0,99.46,7,C,Rural,1
68726,14971,0.992,19725,114070,0,0,0,98.5,6,A,Urban,1
68727,51694,0,9864,36030,0,0,0,99.63,5,A,Urban,1
68728,36100,0.649,19715,111090,0,0,0,97.66,19,A,Urban,1
68729,26646,0.423,13511,252510,0,0,0,99.24,11,B,Rural,1
68730,46505,0.658,16072,159070,0,0,0,98.85,13,C,Urban,1
68731,48460,0.581,15345,378900,0,0,0,98.92,18,A,Urban,1
68732,30661,0.306,9505,45060,0,0,0,99.79,4,A,Rural,1
68733,89907,1,33591,126070,0,0,0,98.98,4,A,Urban,1
68734,47289,0.016,14246,90120,0,0,0,97.22,11,A,Urban,1
68735,19920,0.032,16430,412600,0,0,0,99.07,15,D,Urban,1
68736,28554,0.255,22270,183110,0,0,0,99.72,6,B,Urban,1
68737,77630,0.069,24829,451320,0,0,0,99.88,9,B,Urban,1
68738,25307,0.69,26653,114050,0,0,0,96.31,15,A,Urban,1
68739,10247,0.1,16438,63040,1,0,0,99.4,8,A,Rural,1
68740,79022,0.093,21184,1250100,0,0,0,99.43,12,E,Rural,1
68741,31511,0.003,20811,58600,0,0,0,99.25,9,B,Rural,1
68742,91069,0.004,17528,273050,0,0,0,99.14,9,B,Rural,1
68743,68022,0,17898,630030,0,0,0,99.04,11,C,Urban,1
68744,29325,0.136,25560,261040,0,0,0,99.55,18,A,Urban,1
68745,94160,0.014,21915,261050,0,0,0,99.48,10,B,Urban,1
68746,20598,0,17893,250070,0,0,0,99.51,15,B,Rural,1
68747,7227,0.013,18626,265060,0,0,0,99.82,8,A,Urban,1
68748,105546,0.014,20819,273840,0,0,0,99.36,16,C,Rural,1
68749,68985,0.354,18263,60080,0,0,0,97.73,7,B,Urban,0
68750,79032,0.006,24834,150050,0,0,0,99.02,15,A,Urban,1
68751,112674,0,12418,90120,2,0,0,97.49,10,C,Urban,1
68752,5431,0.144,14612,246030,0,0,0,99.42,13,B,Urban,1
68753,103619,0.381,12418,276150,0,0,0,99.76,10,A,Urban,1
68754,96764,0.04,24100,386650,0,0,0,99.43,9,A,Rural,1
68755,58553,0.249,14612,180100,0,0,0,99.22,15,A,Urban,1
68756,99070,0.109,13152,107570,0,0,0,99.53,7,A,Urban,1
68757,101014,0.275,32860,280880,0,0,0,99.62,10,A,Urban,1
68758,101284,0.779,16070,42540,0,0,2,97.67,12,C,Rural,0
68759,109391,0,16075,118120,0,0,1,,11,A,Urban,1
68760,29319,0.943,13515,83080,1,0,0,99.08,13,C,Urban,1
68761,82560,0.148,14972,420560,0,0,0,99.63,10,B,Urban,1
68762,12433,0.004,20816,450150,0,0,0,99.47,8,C,Rural,1
68763,69290,1,18987,100120,0,1,0,99.49,3,C,Rural,0
68764,46815,0.974,12051,90050,1,0,1,99.55,4,A,Urban,1
68765,17739,0.016,21914,132080,0,0,0,98.4,13,C,Urban,1
68766,48435,0.093,18994,315070,0,0,0,99.24,30,D,Rural,1
68767,39093,0.128,16435,186520,0,0,0,98.95,7,D,Urban,1
68768,17510,0.622,19360,165070,0,0,0,98.83,7,A,Rural,1
68769,17865,0.255,21541,220040,0,0,0,99.23,17,B,Urban,1
68770,106389,0.596,17161,160030,0,0,0,99.5,7,A,Urban,1
68771,54113,0.4,21178,150060,0,0,0,97.41,15,A,Rural,1
68772,1733,0.993,10957,102150,0,0,0,98.5,13,A,Urban,1
68773,82684,0.973,12789,84110,2,5,0,99.26,7,A,Urban,1
68774,47815,0.095,9864,84260,0,0,0,99.53,5,A,Urban,1
68775,69408,0.321,16439,60050,0,0,0,96.33,10,A,Rural,1
68776,91148,0.312,11330,142550,0,0,0,98.54,13,A,Urban,1
68777,29377,0.302,26292,347220,1,0,0,98.79,11,A,Urban,1
68778,1851,0.178,16439,142630,1,0,0,98.93,13,C,Urban,1
68779,57916,0.155,15343,94610,0,0,0,99.83,6,A,Rural,1
68780,36767,0.055,18623,189800,0,0,0,98.42,18,C,Rural,1
68781,83635,0.108,21549,150130,0,0,0,98.73,8,B,Rural,1
68782,75051,0.966,24464,704520,1,0,0,99.69,8,A,Urban,0
68783,58441,0.04,20814,174100,0,0,0,99.36,17,A,Rural,1
68784,48579,0.024,21910,288150,0,0,0,99.42,9,A,Urban,1
68785,31066,0,26288,31860,0,0,0,99.15,6,A,Urban,1
68786,49815,0.126,18989,120040,0,0,0,98.34,11,B,Rural,1
68787,34750,0.8,17169,171090,0,0,0,99.35,15,A,Rural,1
68788,3223,0,18264,339120,1,0,0,98.78,21,B,Urban,1
68789,49184,1,9131,74970,0,1,0,99.88,2,A,Urban,1
68790,113090,0.156,18992,174140,0,0,0,99.61,7,B,Urban,1
68791,88809,0.036,22638,34920,0,0,0,94.61,10,A,Rural,0
68792,35442,0.001,11688,163600,0,0,0,99.6,6,B,Urban,1
68793,39515,1,15702,405030,0,0,0,99.37,9,C,Rural,1
68794,47994,0.032,20451,144850,0,0,0,99.86,20,A,Rural,1
68795,56791,0.316,17531,156040,2,1,1,98.74,14,C,Urban,0
68796,88844,0.087,27025,263890,0,0,0,99.89,4,A,Urban,1
68797,99985,0,27018,143310,0,0,0,99.6,7,A,Urban,1
68798,3692,0.011,24469,210120,0,0,0,99.31,11,B,Rural,1
68799,88870,0.007,16799,84150,0,0,0,97.12,10,B,Rural,1
68800,17066,0.181,15703,360050,0,0,0,99.02,15,C,Urban,1
68801,21597,0.022,14976,245150,0,0,0,99.88,12,C,Rural,1
68802,43684,0.83,11328,139440,0,1,3,99.4,7,C,Rural,1
68803,89114,0.104,18624,172240,0,0,0,99.27,7,C,Urban,1
68804,22642,0.004,14250,124630,0,0,0,98.84,12,A,Urban,1
68805,80605,0.089,28114,304280,0,0,0,99.84,18,B,Rural,1
68806,44556,0.253,10231,137640,0,0,0,99.73,11,A,Urban,1
68807,41389,0.504,18985,90070,0,0,0,98.4,8,A,Rural,1
68808,28489,0.034,17898,175140,0,0,0,99.38,8,C,Rural,1
68809,96386,0.321,18989,72080,0,0,0,99.78,4,A,Rural,1
68810,83898,0.1,13518,225110,0,0,0,98.3,22,C,Rural,1
68811,69261,0.013,16795,93060,0,0,0,99.19,7,A,Rural,1
68812,42760,1,21179,93040,0,1,0,,2,D,Urban,0
68813,60966,0.492,16072,150100,1,0,0,99.65,6,A,Urban,1
68814,113785,0.148,20086,204050,0,0,0,99.15,7,A,Rural,1
68815,82098,0.177,22275,114110,0,0,0,99.16,11,A,Rural,1
68816,53296,0.926,16798,240130,1,0,0,98.73,18,A,Rural,1
68817,76632,0.041,18259,216400,0,0,0,98.41,18,A,Urban,1
68818,64715,0,17530,228710,0,0,0,99.35,8,A,Rural,1
68819,19394,0.023,11324,59170,0,0,0,99.23,10,A,Rural,1
68820,110140,1,20454,189000,0,0,0,98.25,6,A,Rural,1
68821,104215,0.068,17526,240030,0,0,0,99.4,10,D,Rural,1
68822,73409,0.508,20089,389300,0,0,0,99.33,11,A,Urban,1
68823,9458,0.023,14971,126050,0,0,0,99.89,5,A,Urban,1
68824,63247,0,9137,63100,0,0,0,99.3,8,A,Rural,1
68825,14878,0.141,23370,150040,0,0,0,99.6,28,A,Rural,1
68826,44041,0.654,17164,210050,0,0,0,98.64,16,B,Rural,1
68827,110690,0.607,23367,165020,0,0,0,98.73,14,A,Urban,1
68828,100739,0,14976,155460,0,0,0,99.46,6,A,Urban,1
68829,69953,0.067,22277,169400,0,0,0,98.74,11,A,Rural,1
68830,61251,0.024,10235,96140,0,0,0,99.51,6,A,Rural,1
68831,70500,0.078,14614,187560,1,0,2,98.89,12,B,Rural,1
68832,89705,0.018,20455,135090,0,0,0,98.83,26,A,Urban,1
68833,95093,0.715,13511,96880,0,0,0,98.07,10,C,Urban,1
68834,61697,0.229,17160,105030,0,0,0,98.84,9,C,Rural,1
68835,10292,0.019,22641,240120,0,0,0,99.55,14,A,Rural,1
68836,74849,0.162,24463,750060,0,0,0,99.43,24,C,Rural,1
68837,101548,0.009,16071,87540,0,0,0,99.87,16,A,Rural,1
68838,100848,0.743,20084,296550,0,0,0,99.41,8,D,Urban,1
68839,60032,0.001,24096,138140,0,0,0,99.26,18,A,Rural,1
68840,80,0.184,14240,315920,0,0,0,99.16,6,C,Rural,1
68841,35098,0.176,17899,285090,0,0,0,99.43,5,A,Urban,1
68842,108825,0.007,28479,115060,0,0,0,99.44,9,B,Urban,1
68843,96272,0.481,24825,25040,0,0,0,,20,A,Urban,1
68844,111750,0.024,22637,180030,0,0,0,99.72,12,A,Urban,1
68845,97673,0.091,10955,462610,0,0,0,99.67,8,A,Rural,1
68846,40534,0.073,24834,193710,1,0,0,98.33,22,A,Rural,1
68847,17208,0.09,18621,238610,0,0,0,99.88,10,A,Urban,1
68848,15456,0.199,18260,111400,0,0,0,98.22,16,A,Urban,1
68849,76383,0.286,17535,1290060,0,0,0,99.67,15,E,Urban,1
68850,30234,0.695,17534,212560,0,0,0,99.43,7,A,Urban,1
68851,49835,0.029,29945,192140,0,0,0,99.48,17,A,Rural,1
68852,89709,0.02,17533,473600,0,0,0,98.97,23,B,Urban,1
68853,28548,0.006,16797,351050,0,0,0,99.74,13,C,Rural,1
68854,65087,0.024,24463,237540,0,0,0,99.47,5,A,Urban,1
68855,33279,0.417,20083,330050,0,0,0,99.77,9,B,Urban,1
68856,11752,1,13885,82370,0,0,0,98.6,11,C,Urban,1
68857,2533,0.217,13880,66080,0,0,0,98.67,15,A,Urban,1
68858,53310,0.254,21178,375040,0,0,0,98.93,18,C,Urban,1
68859,98872,0.237,24826,330110,0,0,0,99.06,22,A,Rural,1
68860,59544,0,17168,275100,0,0,0,99.52,6,C,Rural,1
68861,64786,0.067,11320,105040,0,0,0,98.4,14,A,Rural,1
68862,60351,0.087,16435,291380,1,0,0,99.77,12,B,Rural,0
68863,10745,1,12425,54090,0,0,0,99.86,2,A,Rural,0
68864,29907,0.706,24098,714130,0,0,0,99.01,37,A,Urban,1
68865,80757,0.067,19358,138050,2,1,0,98.55,7,D,Rural,0
68866,73846,0.362,14972,168120,0,0,0,99.45,11,C,Rural,1
68867,74218,0.014,20455,111530,0,0,0,98.57,15,B,Urban,1
68868,78502,0.652,12788,45080,0,0,0,99.21,5,A,Urban,1
68869,105704,0.051,18627,143540,1,0,0,98.19,16,B,Urban,1
68870,39390,0,10234,100110,0,0,0,,4,A,Urban,1
68871,70948,1,12781,65540,1,0,0,99.06,9,B,Rural,1
68872,81557,0.118,20087,300090,0,0,0,99.6,14,A,Urban,1
68873,107255,0,10961,214220,0,0,0,99.37,6,A,Urban,1
68874,52461,0.203,12420,153060,0,0,0,99.57,7,A,Rural,1
68875,77308,0.051,12415,135040,1,0,0,98.88,9,B,Urban,1
68876,106021,0.004,20084,258050,0,0,0,97.32,29,A,Urban,0
68877,90096,0.033,22271,315060,0,0,0,99.73,14,A,Urban,1
68878,35654,0.564,18623,126130,0,0,0,98.95,8,A,Rural,1
68879,73600,0.321,16436,140040,0,0,0,98.21,14,A,Urban,1
68880,21587,0.565,17899,215830,1,0,0,99.2,15,B,Urban,1
68881,102020,0.3,14246,64560,0,0,1,99.43,7,A,Urban,1
68882,34842,1,16070,62450,0,0,0,99.89,3,A,Urban,1
68883,13189,0.027,22272,149520,0,0,0,99.65,12,A,Urban,1
68884,96933,0.187,20452,375030,1,0,0,99.39,12,B,Urban,1
68885,42653,0.718,13154,207640,0,0,0,98.93,10,D,Urban,1
68886,75542,0.179,20814,90120,1,0,1,99.41,5,A,Urban,1
68887,109392,0.032,21548,122850,0,0,0,99.44,10,A,Rural,1
68888,10679,0.784,17897,151200,2,1,0,98.52,7,B,Rural,1
68889,95473,0,25925,315050,0,0,0,,3,A,Urban,1
68890,25748,0.86,18263,213900,2,13,0,98.99,10,B,Urban,0
68891,79258,1,24465,30140,0,0,0,99.77,2,A,Urban,1
68892,44454,0.255,23374,300070,0,0,0,98.97,16,D,Rural,1
68893,33794,0.027,25927,250080,0,0,0,99.72,13,A,Urban,1
68894,108826,0.472,25192,59830,1,0,0,95.15,18,A,Urban,1
68895,111078,0.285,17897,114030,0,0,0,98.15,10,D,Urban,1
68896,6907,0,14606,150050,0,0,0,99.1,9,C,Urban,1
68897,33406,0.037,14613,243140,0,0,0,99.26,14,C,Urban,1
68898,101734,0,12784,153500,0,0,0,99.25,13,A,Rural,1
68899,28703,0.381,18988,97550,1,0,0,98.82,12,A,Urban,1
68900,29295,0.287,17897,66150,0,0,0,99.45,6,A,Rural,1
68901,50204,0.235,23009,254590,1,0,0,99.5,11,B,Rural,1
68902,101194,0.371,18626,171110,0,0,0,99.07,11,A,Urban,1
68903,48441,1,25198,47760,0,0,0,99.55,3,A,Urban,1
68904,67207,0.691,23373,223890,1,0,0,98.96,12,B,Rural,1
68905,68811,0.302,20089,251950,0,0,0,98.3,20,A,Urban,1
68906,66123,1,17896,138140,0,0,0,,3,A,Urban,1
68907,72907,0,18256,255140,1,0,0,99.09,10,C,Rural,1
68908,66400,0.265,14970,147600,0,0,0,99.04,13,B,Rural,1
68909,51337,0.642,14975,625020,1,0,0,99.17,13,A,Rural,0
68910,97039,0,28476,117080,0,0,0,98.31,10,A,Rural,1
68911,5121,0.688,18626,225080,1,0,0,98.59,13,D,Rural,1
68912,15858,0.533,17169,246390,0,0,0,98.66,11,B,Urban,1
68913,47355,0.614,18256,207590,3,0,0,98.81,11,B,Urban,1
68914,21271,0.099,21540,337560,2,0,0,99.2,11,C,Urban,1
68915,53738,0.95,23734,33060,1,0,0,96.8,13,A,Urban,1
68916,2192,0.937,17892,120030,0,3,0,99.28,3,E,Urban,0
68917,99963,0.063,12418,300130,0,0,0,99.72,11,A,Urban,1
68918,45926,0.051,28843,150080,0,0,0,99.73,17,A,Urban,1
68919,62502,0.028,10959,142650,0,0,0,99.03,10,A,Rural,1
68920,3080,0.239,18989,180090,0,0,0,98.81,17,C,Urban,1
68921,49255,0.022,18991,153600,0,0,0,99.35,11,C,Urban,1
68922,89064,0.081,27752,145310,0,0,0,97.66,13,A,Urban,1
68923,8471,0.084,21546,435030,0,0,0,99.83,8,B,Urban,1
68924,56402,0.137,23002,90060,0,0,1,98.89,10,A,Rural,1
68925,80703,0.193,17534,271230,0,0,0,99.18,10,D,Urban,1
68926,78679,0.1,17160,294090,0,0,0,99.19,20,B,Urban,1
68927,105031,0.03,16075,180140,0,0,0,99.34,7,C,Urban,1
68928,48471,0.144,17892,90950,0,0,0,99.65,10,D,Urban,1
68929,29947,0.161,15335,187780,0,0,0,99.17,17,C,Urban,1
68930,11419,0.071,18621,262960,0,0,0,99.15,19,D,Urban,1
68931,46339,0.31,15710,162550,0,0,0,98.4,8,A,Urban,1
68932,106095,0.609,20815,120120,0,0,0,99,9,A,Urban,1
68933,58135,0.234,14613,180090,2,0,0,99.82,6,C,Urban,1
68934,61935,0.096,17529,195030,0,0,0,99.63,8,D,Urban,1
68935,113728,0.673,12423,201150,0,0,0,99.63,8,A,Urban,1
68936,99449,0.486,17897,270050,0,0,0,98.38,10,A,Rural,1
68937,63693,0.39,16795,260490,0,0,0,98.51,11,D,Urban,1
68938,85285,0.172,20089,624080,0,0,0,99.28,11,A,Rural,1
68939,107980,1,17534,165100,1,2,1,99.23,4,A,Urban,0
68940,78143,0.078,24104,201090,0,0,0,99.23,18,A,Urban,1
68941,96192,0.841,17531,79820,1,0,0,98.52,10,A,Urban,0
68942,67796,0.683,18263,100090,1,0,0,98.03,11,A,Urban,1
68943,82081,0.108,23367,230040,0,0,0,99.11,12,A,Urban,1
68944,74332,1,14979,90060,0,0,0,99.88,2,A,Rural,1
68945,82427,1,18628,185760,0,0,0,99.01,6,A,Rural,1
68946,57731,0.455,12053,25550,0,0,0,97.81,7,B,Urban,1
68947,18878,0.7,25923,36040,0,0,0,97.5,7,A,Urban,1
68948,70974,0.646,26294,150050,0,0,0,99.7,9,A,Urban,1
68949,92724,0,19725,91600,0,1,0,99.11,14,A,Urban,1
68950,11939,0.212,20453,151090,2,0,0,98.4,21,A,Urban,1
68951,76964,0.891,18257,231040,0,0,0,99.51,7,C,Urban,1
68952,24980,0.015,26292,364180,0,0,0,99.11,14,B,Urban,1
68953,14329,0.466,22635,231870,0,0,0,99.1,11,A,Urban,1
68954,37146,0.014,12424,170120,0,0,0,98.58,11,A,Urban,1
68955,81539,0.034,22274,99340,0,0,0,99.75,23,A,Rural,1
68956,33138,0.165,22272,366530,0,0,0,98.99,20,B,Rural,1
68957,45933,0.096,10964,36060,0,0,0,99.86,6,A,Urban,1
68958,90527,0.061,11327,260100,0,0,0,99.13,9,B,Rural,1
68959,82639,0,9869,86480,0,0,0,,4,A,Urban,1
68960,32469,0.312,9868,85640,0,0,0,99.52,13,A,Urban,1
68961,14600,0.121,21547,139050,0,0,0,98.62,22,A,Urban,1
68962,62507,0.025,24828,34590,0,0,0,97.12,8,A,Rural,1
68963,102430,0.904,13512,102470,0,0,0,99.06,13,D,Rural,1
68964,87418,0.083,22280,302210,0,0,0,99.28,16,B,Urban,1
68965,4218,0,14605,206590,4,0,0,99.46,13,A,Urban,1
68966,30686,0.02,22644,74430,0,0,0,99.09,8,B,Urban,1
68967,64294,0,19719,202140,0,0,0,99.49,11,B,Rural,1
68968,33256,0.049,13153,212590,1,0,0,99.89,6,A,Urban,1
68969,60276,0.166,21549,250130,0,0,0,99.19,17,A,Urban,1
68970,109099,1,16070,180510,4,0,0,99.04,10,B,Urban,1
68971,15038,0.544,21179,222500,0,0,0,98.75,22,A,Urban,1
68972,8173,0.268,25196,298220,0,0,0,99.7,5,A,Urban,1
68973,79189,0.73,11327,75080,0,0,0,99.26,4,C,Rural,1
68974,39841,0,23004,253560,2,0,0,98.71,16,A,Urban,1
68975,72903,0.027,9863,54150,0,0,0,99.89,3,A,Urban,1
68976,109958,0.051,19358,207070,1,0,0,99.12,14,B,Rural,1
68977,111207,0.345,26291,239520,0,0,0,99.69,8,A,Urban,1
68978,43950,0.804,23738,217940,0,1,0,99.23,9,A,Urban,0
68979,70231,0.005,16797,105140,0,0,0,97.68,7,C,Rural,1
68980,109021,0.01,24095,400050,0,0,0,,8,A,Rural,1
68981,49023,0.281,15701,119350,0,0,0,99.08,11,C,Urban,1
68982,101874,0.528,18986,102130,0,0,0,97.88,21,A,Urban,1
68983,29720,0.144,20450,120340,0,0,0,98.24,18,A,Rural,1
68984,99605,0.16,20813,197020,0,0,0,98.64,20,B,Urban,1
68985,14213,0.845,20451,134200,0,0,0,99.59,6,A,Rural,1
68986,54960,0.025,12424,227140,0,0,0,99.22,10,D,Rural,1
68987,25564,0.052,10594,630080,0,0,0,99.86,24,A,Urban,1
68988,44319,1,13151,143010,0,0,0,99.38,4,B,Rural,1
68989,31130,0.263,16067,200100,0,0,0,99.16,13,D,Rural,1
68990,73339,1,13875,172620,0,0,0,97.9,11,C,Rural,1
68991,21338,0.005,12424,157890,0,0,0,98.8,13,C,Rural,1
68992,80334,0.988,22645,253390,0,0,0,98.86,6,A,Urban,1
68993,68952,0,9864,105070,0,0,0,99.73,6,A,Rural,1
68994,38583,0.011,25562,108080,0,0,0,99.63,7,A,Urban,1
68995,830,0.852,16796,250110,0,0,0,98.81,8,C,Urban,1
68996,7891,0,16795,162730,0,0,0,98.83,12,D,Rural,1
68997,102138,0.465,9497,75100,0,1,1,99.63,4,A,Urban,0
68998,71730,0.113,18621,579110,0,0,0,99.64,15,C,Urban,1
68999,67788,0.304,24826,330040,0,0,0,98.98,18,A,Rural,1
69000,84059,0.054,12790,203670,0,0,0,99.48,13,D,Rural,1
69001,77964,0.138,18626,71980,0,0,0,97.17,20,A,Rural,1
69002,2237,0.887,17166,72100,0,0,0,98.77,7,C,Rural,1
69003,85362,0.027,20090,299240,0,0,0,99.53,17,B,Rural,1
69004,4757,0.508,15708,510130,0,0,0,99.11,9,D,Urban,1
69005,53789,0.003,25930,71200,0,0,0,,4,B,Urban,1
69006,73572,0.012,18625,175850,0,0,0,98.62,10,A,Urban,1
69007,27065,0.482,17528,122600,0,0,0,98.24,10,B,Urban,1
69008,38228,1,20447,125060,0,1,0,99.89,3,A,Urban,1
69009,81252,0.317,10955,135090,0,0,0,99.39,13,A,Urban,1
69010,46792,0.206,15335,171050,0,1,0,99.56,7,C,Rural,1
69011,94180,1,14975,99120,0,0,0,99.43,4,C,Rural,1
69012,33836,0.023,20816,378750,0,0,0,98.96,13,B,Urban,1
69013,4769,0.042,28112,105060,0,0,0,99.8,21,A,Rural,1
69014,80587,0.095,10226,400100,0,0,0,99.8,14,A,Rural,1
69015,89710,0.331,16437,219850,0,0,0,98.78,12,B,Urban,1
69016,68805,0.183,33591,600070,0,0,0,99.86,4,A,Rural,1
69017,4118,0.715,20815,96100,0,0,0,99,12,B,Urban,1
69018,75904,0.319,9503,90030,1,0,0,99.88,4,A,Rural,0
69019,81932,0.217,19723,281540,0,0,0,99.3,10,C,Urban,1
69020,72404,1,26288,275090,0,0,0,99.88,2,A,Urban,1
69021,21652,0.165,22275,200440,0,1,0,99.28,12,A,Urban,1
69022,107722,0.024,17165,91740,0,0,0,98.34,26,D,Urban,1
69023,91552,0.312,23375,221740,0,0,0,98.76,23,A,Rural,1
69024,86756,0.01,31766,99100,0,0,0,99.89,12,A,Urban,1
69025,25651,0.02,20088,326810,0,0,0,99.21,8,D,Urban,1
69026,97858,0.158,16432,255040,0,0,0,99.26,7,D,Urban,1
69027,70417,0.659,21175,150030,0,0,0,98.34,13,C,Urban,1
69028,33665,0.92,9865,116390,0,0,0,99.69,13,A,Rural,1
69029,25900,0.06,24460,195140,0,0,0,99.17,12,B,Rural,1
69030,97983,0.126,13510,285060,0,0,0,99.6,11,D,Urban,1
69031,71207,0.343,15700,124570,0,0,0,98.85,24,B,Rural,0
69032,73254,0.863,24829,225150,0,0,0,98.69,13,B,Urban,1
69033,15491,0.709,19359,400060,4,0,2,99.17,25,A,Urban,1
69034,109905,0.447,10962,142840,0,0,0,98.93,13,C,Rural,1
69035,2873,0.822,13514,102840,1,0,0,98.28,8,A,Rural,1
69036,16340,1,15338,102630,0,0,0,98.95,4,A,Urban,1
69037,15331,0.165,16437,93450,0,0,0,98.96,11,D,Rural,1
69038,4741,0.706,12782,165030,0,0,0,99.19,8,A,Rural,1
69039,100568,0.012,23005,315080,0,0,0,99.62,16,A,Urban,1
69040,68763,0.934,19357,185760,0,0,0,96.28,19,D,Rural,1
69041,55120,0.585,13876,37610,0,0,0,97.9,8,A,Urban,1
69042,64106,0.881,12050,226650,0,0,0,98.99,13,D,Urban,1
69043,37792,0.034,17530,117730,0,0,0,99.07,12,A,Urban,1
69044,20193,1,14245,48510,3,0,1,96.36,3,D,Urban,1
69045,59662,0.164,18261,240080,0,0,0,98.73,16,D,Urban,1
69046,4827,1,11324,75100,0,1,0,98.63,4,B,Rural,1
69047,103623,0.695,20813,152520,0,0,0,98.72,18,A,Rural,1
69048,21734,0.098,17531,154620,0,0,0,98.8,12,B,Urban,1
69049,103796,0.177,16437,268830,0,0,0,99.48,10,C,Rural,1
69050,103820,0.041,20088,395460,0,0,0,99.24,16,C,Rural,1
69051,7628,0.02,8045,28000,0,0,0,99.79,4,A,Rural,1
69052,105744,1,13151,149360,0,0,0,,2,A,Urban,1
69053,50638,0.495,17893,84230,1,0,0,99.02,7,A,Urban,1
69054,102522,0.021,17900,362630,0,0,0,98.86,17,C,Urban,1
69055,75707,0.018,17890,252150,0,0,0,99.24,8,C,Urban,1
69056,13114,0.034,24834,102100,0,0,0,99.21,19,A,Rural,1
69057,13487,0.015,21906,150110,0,0,0,99.81,14,A,Urban,1
69058,15106,0.273,15338,225060,0,0,0,99.79,6,B,Rural,1
69059,77010,0.035,16439,113530,0,0,0,99.47,9,A,Urban,1
69060,12713,0.374,16436,95010,0,0,0,99.25,10,A,Urban,1
69061,109943,0.145,24105,205020,0,0,0,99.47,17,A,Urban,1
69062,70317,0.04,22641,66060,0,0,0,96.68,14,A,Urban,1
69063,94880,0.101,20447,315150,1,0,0,99.32,16,A,Urban,1
69064,5592,0,22637,303210,3,0,0,99.23,19,A,Urban,1
69065,113181,0.072,26657,133640,1,0,0,99.79,14,A,Urban,1
69066,111629,0.059,20085,375610,0,0,0,99.25,13,A,Rural,1
69067,43690,0.762,24463,116970,0,0,0,98.79,12,A,Rural,1
69068,42277,0.018,12058,315130,0,0,0,99.89,15,A,Urban,1
69069,76845,0.055,24829,197700,0,0,0,99.65,7,A,Rural,1
69070,63919,0.917,15343,162580,3,0,0,99.15,11,D,Urban,1
69071,96052,0.169,10590,162620,0,0,0,99.59,11,A,Urban,1
69072,62289,0.15,25199,232530,0,0,0,99.88,6,A,Rural,1
69073,92061,0.341,17528,540100,1,0,0,99.36,14,A,Urban,1
69074,109759,0.003,25563,317660,0,0,0,99.35,12,A,Rural,1
69075,18249,0.957,17165,180070,2,0,0,97.8,14,B,Urban,1
69076,21795,0.401,18262,240880,0,0,0,99.08,11,D,Urban,1
69077,16092,0.168,12785,102090,0,0,0,99.79,5,B,Urban,1
69078,4874,1,11324,66030,0,1,0,99.77,2,B,Urban,1
69079,53783,0.004,19718,255390,0,0,0,99.33,26,A,Urban,1
69080,22240,0,15339,205070,0,0,0,99.12,7,A,Urban,1
69081,17907,0.056,17899,315070,0,0,0,99.86,11,A,Urban,1
69082,63873,0.757,14241,75040,1,1,0,96.92,17,A,Urban,0
69083,58763,0.71,22278,117130,1,1,0,98.97,10,C,Urban,1
69084,81055,0.414,22640,327590,0,0,0,99.11,14,D,Rural,1
69085,19054,0.825,13515,192030,0,0,0,99.16,7,C,Urban,1
69086,112238,0.695,16430,315050,0,0,0,99.28,7,B,Rural,1
69087,38840,0.018,21182,135050,0,0,0,98.8,8,B,Rural,1
69088,43639,0.036,21543,72050,0,0,0,99.8,8,B,Rural,1
69089,1286,0.483,16071,180080,0,0,0,99.48,11,A,Rural,1
69090,108898,0.615,10591,78150,0,0,0,99.2,10,A,Urban,1
69091,87285,0.085,30673,75130,0,0,0,98.38,10,A,Urban,1
69092,66911,0.147,28110,189350,0,0,0,99.69,16,A,Urban,1
69093,109321,0.509,22637,117120,0,0,0,99.08,8,A,Rural,1
69094,25318,0.386,23000,123120,0,1,0,99.69,5,A,Rural,1
69095,70071,0.008,18264,245050,0,0,0,98.19,9,B,Rural,1
69096,111476,0.089,15703,210110,0,0,0,99.27,15,D,Rural,1
69097,40102,0,14971,114080,0,0,0,98.33,9,C,Urban,1
69098,6194,0.913,14241,87100,0,0,0,98.21,6,A,Rural,1
69099,105001,1,10227,59500,0,0,0,,3,A,Urban,1
69100,33983,0.082,24463,59280,0,0,0,99.23,11,B,Urban,1
69101,43533,0.028,26291,150140,0,0,0,99.7,11,B,Rural,1
69102,82223,0.03,27380,192050,0,0,0,99.62,12,B,Urban,1
69103,104226,0.03,23366,148010,0,0,0,99.73,8,A,Urban,1
69104,22366,0.011,21909,200800,0,0,0,99.63,7,A,Urban,1
69105,32787,0.439,18626,441060,0,0,0,99.42,11,C,Urban,1
69106,42094,0.249,25559,45200,0,0,0,99.77,4,A,Rural,1
69107,45816,0.768,14244,253530,2,0,0,99.16,15,B,Rural,1
69108,25592,1,8765,90120,0,1,0,99.86,2,B,Rural,1
69109,45120,0.189,25195,315100,0,0,0,99.03,20,A,Urban,1
